,Date,Open,Close,High,Volume,aggregate_sentiment_score,Movement,Momentum,lagged_sentiment_score,rolling_sentiment_score,log_return,conditional_volatility,volatility_shocks,lagged_volatility_1,lagged_volatility_2,lagged_volatility_3
438,2021-09-29,4362.41,4359.45,4385.56,3712660000.0,0.18,1,6.829999999999927,0.0699999999999999,-0.0357142857142854,0.0119789271090998,0.9543528078408035,1.255188543553593,0.9164706623013136,0.7713224822406692,0.7064547633616445
439,2021-09-28,4419.54,4352.62,4419.54,4416550000.0,0.0699999999999999,0,-90.48000000000047,0.0,-0.1571428571428568,-0.0015679399727640978,1.0257671089934812,-0.15285535664158853,0.9543528078408035,0.9164706623013136,0.7713224822406692
440,2021-09-27,4442.12,4443.1,4457.29,4058650000.0,0.0,0,-12.36999999999989,-0.43,-0.1457142857142854,0.02057436837335046,0.9453085568271968,2.176471187609431,1.0257671089934812,0.9543528078408035,0.9164706623013136
441,2021-09-24,4438.04,4455.47,4463.12,3384290000.0,-0.43,0,6.5,0.82,-0.0099999999999997,0.0027802237815679797,1.240139662745151,0.2241863449003579,0.9453085568271968,1.0257671089934812,0.9543528078408035
442,2021-09-23,4406.75,4448.97,4465.39,3916350000.0,0.82,1,53.32999999999993,0.45,0.1342857142857145,-0.001459946084095387,1.147460181204061,-0.12723283195443227,1.240139662745151,0.9453085568271968,1.0257671089934812
443,2021-09-22,4367.43,4395.64,4416.75,3939170000.0,0.45,1,41.46000000000003,0.43,0.2485714285714288,-0.012059468154508465,1.054817311820273,-1.1432755245263968,1.147460181204061,1.240139662745151,0.9453085568271968
444,2021-09-21,4374.45,4354.18,4394.87,3920920000.0,0.43,1,-3.5399999999999636,-2.52,0.2171428571428574,-0.009476837305138616,1.077362514767415,-0.8796331016941414,1.054817311820273,1.147460181204061,1.240139662745151
445,2021-09-20,4402.95,4357.72,4402.95,4898070000.0,-2.52,0,-75.26999999999953,0.02,-0.1685714285714283,0.0008126815493367743,1.054648736066011,0.07705708275612139,1.077362514767415,1.054817311820273,1.147460181204061
446,2021-09-17,4469.74,4432.99,4471.52,7289530000.0,0.02,0,-40.76000000000022,0.32,-0.1757142857142854,0.017125315149139335,0.9728939268440593,1.7602448403282378,1.054648736066011,1.077362514767415,1.054817311820273
447,2021-09-16,4477.08,4473.75,4485.87,3984560000.0,0.32,0,-6.949999999999818,-0.39,-0.1299999999999997,0.00915268314643387,1.162276780703104,0.7874787914886396,0.9728939268440593,1.054648736066011,1.077362514767415
448,2021-09-15,4447.49,4480.7,4486.87,4032020000.0,-0.39,1,37.659999999999854,-0.03,-0.124285714285714,0.001552301123035429,1.1436199915392333,0.13573574566024674,1.162276780703104,0.9728939268440593,1.054648736066011
449,2021-09-14,4479.33,4443.04,4485.68,3670460000.0,-0.03,1,-25.68000000000029,0.09,-0.2457142857142854,-0.008440457381937617,1.0552773584725474,-0.7998330784007995,1.1436199915392333,1.162276780703104,0.9728939268440593
450,2021-09-13,4474.81,4468.72,4492.99,3914220000.0,0.09,1,10.140000000000327,-0.02,-0.2971428571428569,0.00576318731173714,1.0218616290191291,0.563989012609187,1.0552773584725474,1.1436199915392333,1.162276780703104
451,2021-09-10,4506.91,4458.58,4520.47,3623180000.0,-0.02,1,-34.69000000000051,-0.32,-0.3614285714285712,-0.0022716844646566855,0.9790067007518781,-0.23203972586827337,1.0218616290191291,1.0552773584725474,1.1436199915392333
452,2021-09-09,4513.02,4493.27,4529.89,3735390000.0,-0.32,0,-20.789999999999964,0.23,-0.0471428571428568,0.007750392074950318,0.9048005063061935,0.8565857358536344,0.9790067007518781,1.0218616290191291,1.0552773584725474
453,2021-09-08,4518.08,4514.06,4521.79,3750880000.0,0.23,0,-5.960000000000036,-1.09,-0.0171428571428568,0.0046162485262846754,0.9068731319982909,0.509029142379904,0.9048005063061935,0.9790067007518781,1.0218616290191291
454,2021-09-07,4535.37,4520.02,4535.37,3822960000.0,-1.09,0,-15.409999999999854,-0.13,-0.2185714285714283,0.0013194483256001384,0.8667449672919157,0.15223028403875974,0.9068731319982909,0.9048005063061935,0.9790067007518781
455,2021-09-03,4532.41,4535.43,4541.45,3217530000.0,-0.13,0,-1.519999999999527,-0.0599999999999999,-0.1814285714285712,0.003403478540625803,0.8064034771091279,0.4220565309101738,0.8667449672919157,0.9068731319982909,0.9048005063061935
456,2021-09-02,4534.47,4536.95,4545.85,3735990000.0,-0.0599999999999999,1,12.86999999999989,0.0299999999999999,-0.1857142857142854,0.00033508296923674604,0.7673079220273019,0.04366994782895299,0.8064034771091279,0.8667449672919157,0.9068731319982909
457,2021-09-01,4528.79,4524.08,4537.1,4057340000.0,0.0299999999999999,1,1.3999999999996362,0.36,-0.194285714285714,-0.002840738559491424,0.7142952446408712,-0.3976980920431119,0.7673079220273019,0.8064034771091279,0.8667449672919157
458,2021-08-31,4529.75,4522.68,4531.39,4290710000.0,0.36,1,-6.109999999999673,0.92,-0.1399999999999997,-0.00030950307318315597,0.6711610934791352,-0.04611457311668166,0.7142952446408712,0.7673079220273019,0.8064034771091279
459,2021-08-30,4513.75,4528.79,4537.35,3168660000.0,0.92,1,19.420000000000073,1.15,0.0371428571428573,0.0013500571571324147,0.6275609703598837,0.2151276482917995,0.6711610934791352,0.7142952446408712,0.7673079220273019
460,2021-08-27,4474.1,4509.37,4513.33,3331200000.0,1.15,1,39.36999999999989,-0.26,0.1685714285714288,-0.004297341469056776,0.5950780975478271,-0.7221474772412361,0.6275609703598837,0.6711610934791352,0.7142952446408712
461,2021-08-26,4493.75,4470.0,4495.89,3263980000.0,-0.26,0,-26.18000000000029,0.24,0.2871428571428573,-0.008769045552897613,0.5787883757102781,-1.5150693968475797,0.5950780975478271,0.6275609703598837,0.6711610934791352
462,2021-08-25,4490.45,4496.18,4501.7,3444700000.0,0.24,1,9.960000000000036,2.0,0.3400000000000002,0.005839738751698407,0.6382295649458504,0.9149903220471886,0.5787883757102781,0.5950780975478271,0.6275609703598837
463,2021-08-24,4484.39,4486.22,4492.81,3979220000.0,2.0,1,6.699999999999818,0.8500000000000001,0.6342857142857145,-0.0022176710193252008,0.6573020972689033,-0.3373899198769707,0.6382295649458504,0.5787883757102781,0.5950780975478271
464,2021-08-23,4450.29,4479.52,4489.87,3576530000.0,0.8500000000000001,1,37.86000000000058,-0.51,0.7514285714285717,-0.0014945785283055639,0.6179508367111161,-0.24186042635043145,0.6573020972689033,0.6382295649458504,0.5787883757102781
465,2021-08-20,4410.56,4441.66,4444.35,3652610000.0,-0.51,1,35.86999999999989,0.08,0.6271428571428574,-0.008487717384959292,0.5809784719954632,-1.460934921703187,0.6179508367111161,0.6573020972689033,0.6382295649458504
466,2021-08-19,4382.43,4405.79,4418.6,4398410000.0,0.08,0,5.519999999999527,-1.02,0.5071428571428575,-0.008108595479027769,0.6339413411462039,-1.2790766199861554,0.5809784719954632,0.6179508367111161,0.6573020972689033
467,2021-08-18,4440.93,4400.27,4454.31,3755590000.0,-1.02,0,-47.80999999999949,-1.29,0.1971428571428574,-0.001253682287649776,0.6674412919161989,-0.1878340916023492,0.6339413411462039,0.5809784719954632,0.6179508367111161
468,2021-08-17,4462.12,4448.08,4462.12,3836960000.0,-1.29,0,-31.61999999999989,0.3999999999999999,0.0500000000000002,0.010806639720144642,0.6243247836062888,1.7309323614741388,0.6674412919161989,0.6339413411462039,0.5809784719954632
469,2021-08-16,4461.64,4479.7,4480.25,3370640000.0,0.3999999999999999,0,11.699999999999818,-0.0699999999999999,0.0728571428571431,0.0070835375009186555,0.7559824424492833,0.9369976209988329,0.6243247836062888,0.6674412919161989,0.6339413411462039
470,2021-08-13,4464.83,4468.0,4468.37,3016470000.0,-0.0699999999999999,1,7.170000000000073,0.6000000000000001,-0.2228571428571426,-0.002615198692017358,0.7738537688893053,-0.33794481556520595,0.7559824424492833,0.6243247836062888,0.6674412919161989
471,2021-08-12,4446.08,4460.83,4461.77,3375310000.0,0.6000000000000001,1,18.420000000000073,0.58,-0.2585714285714283,-0.0016060338344796319,0.7227987338515509,-0.222196547844186,0.7738537688893053,0.7559824424492833,0.6243247836062888
472,2021-08-11,4442.18,4442.41,4449.43,3532560000.0,0.58,1,5.6599999999998545,0.63,-0.1028571428571426,-0.004137825394271501,0.6740994351788188,-0.6138301233220671,0.7227987338515509,0.7738537688893053,0.7559824424492833
473,2021-08-10,4435.79,4436.75,4445.2,3886610000.0,0.63,1,4.399999999999636,0.19,-0.024285714285714,-0.0012748955456658685,0.6451967541686159,-0.19759794782425188,0.6740994351788188,0.7227987338515509,0.7738537688893053
474,2021-08-09,4437.77,4432.35,4439.39,3449280000.0,0.19,1,-4.170000000000073,1.65,0.1485714285714288,-0.0009922089864755521,0.6046525603159489,-0.16409572233632708,0.6451967541686159,0.6740994351788188,0.7227987338515509
475,2021-08-06,4429.06,4436.52,4440.81,3451870000.0,1.65,0,7.420000000000073,1.36,0.5685714285714288,0.0009403678951864867,0.5685243140002215,0.16540504460924782,0.6046525603159489,0.6451967541686159,0.6740994351788188
476,2021-08-05,4408.85,4429.1,4429.75,3769410000.0,1.36,1,26.44000000000051,-1.31,0.7057142857142861,-0.0016738821949275034,0.5412023105163296,-0.30928955076532283,0.5685243140002215,0.6046525603159489,0.6451967541686159
477,2021-08-04,4415.95,4402.66,4416.16,4260760000.0,-1.31,0,-20.480000000000473,0.27,0.5285714285714288,-0.005987499431547626,0.5140709893628602,-1.1647222962277126,0.5412023105163296,0.5685243140002215,0.6046525603159489
478,2021-08-03,4392.74,4423.14,4423.79,3965190000.0,0.27,1,35.98000000000047,1.03,0.4814285714285717,0.004640947394875145,0.5345999348231036,0.8681159672065449,0.5140709893628602,0.5412023105163296,0.5685243140002215
479,2021-08-02,4406.85,4387.16,4422.18,3724090000.0,1.03,1,-8.090000000000146,-0.75,0.5457142857142859,-0.008167758197885002,0.5538094879534423,-1.4748317563262205,0.5345999348231036,0.5140709893628602,0.5412023105163296
480,2021-07-30,4395.12,4395.25,4412.25,3956740000.0,-0.75,0,-23.890000000000327,0.49,0.3485714285714288,0.0018423194289988079,0.6066657481467121,0.3036794865421137,0.5538094879534423,0.5345999348231036,0.5140709893628602
481,2021-07-29,4403.58,4419.14,4429.97,4044600000.0,0.49,1,18.5,-0.1099999999999999,0.3914285714285717,0.005420694681873705,0.580248636569482,0.9342020541266025,0.6066657481467121,0.5538094879534423,0.5345999348231036
482,2021-07-28,4402.95,4400.64,4415.47,4215290000.0,-0.1099999999999999,1,-0.8099999999994907,0.15,0.1400000000000002,-0.00419512213045225,0.6035890182361116,-0.6950295654337443,0.580248636569482,0.6066657481467121,0.5538094879534423
483,2021-07-27,4416.37,4401.45,4416.37,4241950000.0,0.15,0,-20.840000000000146,0.8800000000000001,-0.0328571428571426,0.0001840471984007663,0.5850111284409164,0.03146046108409274,0.6035890182361116,0.580248636569482,0.6066657481467121
484,2021-07-26,4409.58,4422.29,4422.72,4275630000.0,0.8800000000000001,0,10.5,1.27,0.2800000000000003,0.004723629379302641,0.552505579526095,0.8549469099215753,0.5850111284409164,0.6035890182361116,0.580248636569482
485,2021-07-23,4381.2,4411.79,4415.18,4540070000.0,1.27,1,44.31999999999971,0.32,0.4228571428571431,-0.002377158672894668,0.5695459439250645,-0.4173778600743458,0.552505579526095,0.5850111284409164,0.6035890182361116
486,2021-07-22,4361.27,4367.47,4369.87,3358300000.0,0.32,1,8.789999999999964,0.67,0.3214285714285717,-0.010096608712654113,0.5416839554485247,-1.8639298083499498,0.5695459439250645,0.552505579526095,0.5850111284409164
487,2021-07-21,4331.12,4358.68,4359.7,3810280000.0,0.67,1,35.61999999999989,0.02,0.5242857142857146,-0.002014634855700825,0.6420209686243757,-0.3137958032768737,0.5416839554485247,0.5695459439250645,0.552505579526095
488,2021-07-20,4265.1,4323.06,4336.83,4438270000.0,0.02,1,64.57000000000062,-1.52,0.4571428571428573,-0.008205774388937923,0.6037021075978607,-1.3592422961034236,0.6420209686243757,0.5416839554485247,0.5695459439250645
489,2021-07-19,4296.39,4258.49,4296.39,5157660000.0,-1.52,0,-68.67000000000007,0.3399999999999999,0.255714285714286,-0.01504884748814511,0.6456766554092527,-2.3307095528498887,0.6037021075978607,0.6420209686243757,0.5416839554485247
490,2021-07-16,4367.43,4327.16,4375.08,3985700000.0,0.3399999999999999,1,-32.86000000000058,-0.09,0.2828571428571431,0.015996800327963266,0.8452204653677275,1.892618669734125,0.6456766554092527,0.6037021075978607,0.6420209686243757
491,2021-07-15,4369.02,4360.02,4369.02,3905230000.0,-0.09,0,-14.269999999999529,0.5000000000000001,0.1442857142857145,0.007565206826867838,1.0448229430468812,0.7240659173128807,0.8452204653677275,0.6456766554092527,0.6037021075978607
492,2021-07-14,4380.1,4374.29,4393.68,4006370000.0,0.5000000000000001,1,5.0900000000001455,0.71,0.0342857142857145,0.003267576419155243,1.0215068568176011,0.3198780700635764,1.0448229430468812,0.8452204653677275,0.6456766554092527
493,2021-07-13,4381.06,4369.2,4392.37,3695430000.0,0.71,0,-15.420000000000073,1.03,0.0900000000000002,-0.0011642949382896432,0.9554665580010718,-0.12185616843832404,1.0215068568176011,1.0448229430468812,0.8452204653677275
494,2021-07-12,4372.41,4384.62,4386.68,3384460000.0,1.03,1,15.079999999999927,0.55,0.1414285714285717,0.003523037016787339,0.8816287093360066,0.39960552321857734,0.9554665580010718,1.0215068568176011,1.0448229430468812
495,2021-07-09,4329.37,4369.54,4371.6,3531120000.0,0.55,1,48.72999999999956,-0.8300000000000001,0.2171428571428574,-0.003445222594989318,0.8341376524503257,-0.41302806375767664,0.8816287093360066,0.9554665580010718,1.0215068568176011
496,2021-07-08,4321.06,4320.81,4330.87,4347500000.0,-0.8300000000000001,0,-37.30999999999949,0.0499999999999999,0.3157142857142859,-0.01121485572895807,0.7805540457171352,-1.4367814490865147,0.8341376524503257,0.8816287093360066,0.9554665580010718
497,2021-07-07,4351.0,4358.12,4361.87,4037380000.0,0.0499999999999999,1,14.579999999999927,1.17,0.2742857142857146,0.008597887030014172,0.84374398897266,1.0190160928414946,0.7805540457171352,0.8341376524503257,0.8816287093360066
498,2021-07-06,4356.45,4343.54,4356.45,4309570000.0,1.17,1,-8.789999999999964,1.9,0.4542857142857145,-0.0033510878715537866,0.8716287561746832,-0.38446274836786076,0.84374398897266,0.7805540457171352,0.8341376524503257
499,2021-07-02,4326.6,4352.33,4355.43,3225840000.0,1.9,1,32.399999999999636,0.96,0.6542857142857146,0.0020216500462351245,0.8132942050055496,0.24857548889350928,0.8716287561746832,0.84374398897266,0.7805540457171352
500,2021-07-01,4300.72,4319.93,4320.66,3788230000.0,0.96,1,22.43000000000029,0.46,0.6900000000000003,-0.007472135463752655,0.7626547484005971,-0.9797533522767489,0.8132942050055496,0.8716287561746832,0.84374398897266
501,2021-06-30,4290.64,4297.5,4302.43,4266040000.0,0.46,0,5.710000000000036,0.49,0.6085714285714288,-0.005205740146166592,0.7610910468183708,-0.6839838896973527,0.7626547484005971,0.8132942050055496,0.8716287561746832
502,2021-06-29,4293.2,4291.79,4300.52,3707150000.0,0.49,1,1.1899999999995998,1.56,0.6000000000000003,-0.001329562942023916,0.730811719703544,-0.18192961417795234,0.7610910468183708,0.7626547484005971,0.8132942050055496
503,2021-06-28,4284.89,4290.6,4292.14,4147890000.0,1.56,1,9.900000000000546,0.13,0.9414285714285716,-0.00027731203257504253,0.6807336966266889,-0.04073722719313528,0.730811719703544,0.7610910468183708,0.7626547484005971
504,2021-06-25,4274.45,4280.7,4286.12,7341450000.0,0.13,1,14.210000000000036,1.3,0.9528571428571432,-0.0023100356777661524,0.6360937800427081,-0.36315960794508223,0.6807336966266889,0.730811719703544,0.7610910468183708
505,2021-06-24,4256.97,4266.49,4271.27,3816660000.0,1.3,1,24.659999999999854,0.0699999999999999,0.9714285714285718,-0.003325072472302866,0.5996593173548331,-0.5544935892883558,0.6360937800427081,0.6807336966266889,0.730811719703544
506,2021-06-23,4249.27,4241.83,4256.6,3730350000.0,0.0699999999999999,1,-4.600000000000364,0.95,0.7100000000000002,-0.005796695246865429,0.5739300739061576,-1.0100002614278822,0.5996593173548331,0.6360937800427081,0.6807336966266889
507,2021-06-22,4224.6,4246.43,4255.83,3828390000.0,0.95,0,21.640000000000327,-0.0599999999999999,0.7085714285714289,0.001083850035299093,0.580050118952533,0.18685454926831715,0.5739300739061576,0.5996593173548331,0.6360937800427081
508,2021-06-21,4173.39,4224.79,4226.24,4128950000.0,-0.0599999999999999,1,58.340000000000146,-0.87,0.6342857142857146,-0.005109074506799446,0.5520370182424469,-0.9254949102988619,0.580050118952533,0.5739300739061576,0.5996593173548331
509,2021-06-18,4204.77,4166.45,4204.77,6817010000.0,-0.87,0,-55.400000000000546,0.62,0.4400000000000003,-0.013905201143734702,0.552259629357248,-2.5178739137456754,0.5520370182424469,0.580050118952533,0.5739300739061576
510,2021-06-17,4220.37,4221.85,4232.29,5312680000.0,0.62,0,-1.8499999999994543,-1.06,0.305714285714286,0.013209066321195234,0.7536688381221768,1.7526353290798948,0.552259629357248,0.5520370182424469,0.580050118952533
511,2021-06-16,4248.87,4223.7,4251.89,4538350000.0,-1.06,1,-22.88000000000011,0.21,0.1357142857142859,0.0004381005451601853,0.9077661052007235,0.04826139053333714,0.7536688381221768,0.552259629357248,0.5520370182424469
512,2021-06-15,4255.27,4246.58,4257.16,4048940000.0,0.21,1,-8.5600000000004,1.0499999999999998,-0.0199999999999997,0.0054024319499387154,0.8400746698260151,0.6430894947776005,0.9077661052007235,0.7536688381221768,0.552259629357248
513,2021-06-14,4248.31,4255.14,4255.58,4151200000.0,1.0499999999999998,1,7.710000000000036,0.91,0.1200000000000002,0.002013710847355491,0.8185112302882284,0.246021162916285,0.8400746698260151,0.9077661052007235,0.7536688381221768
514,2021-06-11,4242.89,4247.43,4248.37,3815010000.0,0.91,1,8.25,0.37,0.1142857142857145,-0.0018135698061186574,0.7672200555284038,-0.23638196017563778,0.8185112302882284,0.8400746698260151,0.9077661052007235
515,2021-06-10,4228.56,4239.18,4249.74,4408210000.0,0.37,1,19.640000000000327,-0.42,0.1757142857142859,-0.0019442398316399235,0.714123379414751,-0.27225545160463666,0.7672200555284038,0.8185112302882284,0.8400746698260151
516,2021-06-09,4232.99,4219.54,4237.08,4713260000.0,-0.42,1,-7.710000000000036,0.39,0.2400000000000002,-0.004643736946854058,0.6672691143803745,-0.6959316483824113,0.714123379414751,0.7672200555284038,0.8185112302882284
517,2021-06-08,4233.81,4227.25,4236.74,4659620000.0,0.39,1,0.7299999999995634,-0.03,0.2071428571428573,0.001825546069265936,0.6441725726136278,0.28339394548561314,0.6672691143803745,0.714123379414751,0.7672200555284038
518,2021-06-07,4229.33,4226.52,4232.33,4476920000.0,-0.03,0,-3.369999999999891,-0.59,0.3542857142857145,-0.00017270401295851407,0.6127352704607445,-0.028185746974978245,0.6441725726136278,0.6672691143803745,0.714123379414751
519,2021-06-04,4206.04,4229.89,4233.45,4139790000.0,-0.59,1,37.03999999999997,-0.64,0.2400000000000002,0.0007970285684824009,0.5760810286497345,0.1383535525116217,0.6127352704607445,0.6441725726136278,0.6672691143803745
520,2021-06-03,4191.43,4192.85,4204.39,5587970000.0,-0.64,0,-15.269999999999529,-0.15,-0.0014285714285711,-0.008795294352097109,0.5470617457196897,-1.6077333904103306,0.5760810286497345,0.6127352704607445,0.6441725726136278
521,2021-06-02,4206.81,4208.12,4217.37,5833670000.0,-0.15,1,6.079999999999927,-0.03,-0.1528571428571426,0.003635298499241366,0.6151713434486852,0.5909408066477346,0.5470617457196897,0.5760810286497345,0.6127352704607445
522,2021-06-01,4216.52,4202.04,4234.12,5074670000.0,-0.03,1,-2.0600000000004,0.61,-0.2099999999999998,-0.0014458704850341508,0.6055688465229256,-0.238762362584551,0.6151713434486852,0.5470617457196897,0.5760810286497345
523,2021-05-28,4210.77,4204.1,4218.35,4649250000.0,0.61,1,3.230000000000473,-0.72,-0.0628571428571426,0.0004901179474140209,0.5699601246806589,0.0859916204995266,0.6055688465229256,0.6151713434486852,0.5470617457196897
524,2021-05-27,4201.93,4200.87,4213.37,6406310000.0,-0.72,1,4.880000000000109,-0.18,-0.2214285714285712,-0.0007685929061035361,0.5403620139755909,-0.1422366647220052,0.5699601246806589,0.6055688465229256,0.6151713434486852
525,2021-05-26,4191.58,4195.99,4202.6,4420890000.0,-0.18,1,7.869999999999891,-0.0199999999999999,-0.2428571428571426,-0.001162339386251561,0.5119390372702107,-0.22704644530517745,0.5403620139755909,0.5699601246806589,0.6055688465229256
526,2021-05-25,4205.93,4188.12,4213.41,4182250000.0,-0.0199999999999999,1,-8.920000000000073,1.47,-0.1614285714285712,-0.0018773614161730421,0.4873998786872414,-0.38517888458025695,0.5119390372702107,0.5403620139755909,0.5699601246806589
527,2021-05-24,4170.16,4197.04,4209.52,3684800000.0,1.47,1,41.1899999999996,0.96,0.1400000000000002,0.002127569030223634,0.4680645535905257,0.4545460693195075,0.4873998786872414,0.5119390372702107,0.5403620139755909
528,2021-05-21,4168.6,4155.85,4188.72,3995250000.0,0.96,1,-3.269999999999527,-0.75,0.2985714285714288,-0.00986253473404556,0.4645804335977957,-2.122890681742296,0.4680645535905257,0.4873998786872414,0.5119390372702107
529,2021-05-20,4121.97,4159.12,4172.79,3978880000.0,-0.75,1,43.4399999999996,-1.45,0.1957142857142859,0.0007865332451175909,0.583506917170161,0.13479415958461102,0.4645804335977957,0.4680645535905257,0.4873998786872414
530,2021-05-19,4098.45,4115.68,4116.93,4247450000.0,-1.45,0,-12.149999999999636,-0.63,-0.0985714285714283,-0.010499443868610823,0.5534995180422725,-1.8969201465156376,0.583506917170161,0.4645804335977957,0.4680645535905257
531,2021-05-18,4165.93,4127.83,4169.14,4398150000.0,-0.63,1,-35.460000000000036,-1.37,-0.0857142857142854,0.0029477755951036163,0.6603378452422982,0.44640415755998153,0.5534995180422725,0.583506917170161,0.4645804335977957
532,2021-05-17,4169.91,4163.29,4171.91,4125050000.0,-1.37,0,-10.5600000000004,0.48,-0.2557142857142855,0.008553781927838254,0.6363810882756046,1.344128869545189,0.6603378452422982,0.5534995180422725,0.583506917170161
533,2021-05-14,4129.58,4173.85,4183.12,4008880000.0,0.48,1,61.35000000000037,-0.48,-0.184285714285714,0.00253324416940253,0.7097982619603469,0.3568963612852648,0.6363810882756046,0.6603378452422982,0.5534995180422725
534,2021-05-13,4074.98,4112.5,4131.58,4779540000.0,-0.48,1,49.46000000000003,-0.95,-0.4628571428571426,-0.014807755166460629,0.6754448423712973,-2.1922967261804462,0.7097982619603469,0.6363810882756046,0.6603378452422982
535,2021-05-12,4130.54,4063.04,4134.72,4733070000.0,-0.95,0,-89.0600000000004,-1.48,-0.7357142857142855,-0.01209965419220072,0.8575214907073819,-1.411003027133412,0.6754448423712973,0.7097982619603469,0.6363810882756046
536,2021-05-11,4150.33,4152.1,4162.04,4870710000.0,-1.48,0,-36.32999999999993,-0.46,-0.8399999999999997,0.021682768452684513,0.9216229462169669,2.3526723744983657,0.8575214907073819,0.6754448423712973,0.7097982619603469
537,2021-05-10,4228.29,4188.43,4236.39,4560700000.0,-0.46,0,-44.17000000000007,-0.08,-0.6985714285714283,0.008711731693215955,1.2586173441453163,0.6921668236768016,0.9216229462169669,0.8575214907073819,0.6754448423712973
538,2021-05-07,4210.33,4232.6,4238.04,4016080000.0,-0.08,1,30.980000000000473,1.15,-0.6199999999999998,0.010490499399026387,1.2192962109732708,0.8603733288609685,1.2586173441453163,0.9216229462169669,0.8575214907073819
539,2021-05-06,4169.14,4201.62,4202.7,4511000000.0,1.15,1,34.039999999999964,-0.52,-0.2599999999999997,-0.007346296237811731,1.211943348192231,-0.6061583859319558,1.2192962109732708,1.2586173441453163,0.9216229462169669
540,2021-05-05,4177.06,4167.58,4187.72,4230920000.0,-0.52,1,2.9200000000000728,1.09,-0.4028571428571426,-0.008134633587068632,1.1454634198223563,-0.7101609223217435,1.211943348192231,1.2192962109732708,1.2586173441453163
541,2021-05-04,4179.04,4164.66,4179.04,4452460000.0,1.09,0,-28.0,0.19,-0.1785714285714283,-0.0007008919857175333,1.0958669467857125,-0.0639577631001026,1.1454634198223563,1.211943348192231,1.2192962109732708
542,2021-05-03,4191.97,4192.66,4209.39,4070220000.0,0.19,1,11.5,1.18,-0.0157142857142854,0.006700737740405578,1.007880977385691,0.6648342305047169,1.0958669467857125,1.1454634198223563,1.211943348192231
543,2021-04-30,4198.1,4181.16,4198.1,4300880000.0,1.18,0,-30.3100000000004,1.16,0.3642857142857145,-0.0027466573749584606,0.9784170462183095,-0.28072460364162666,1.007880977385691,1.0958669467857125,1.1454634198223563
544,2021-04-29,4206.14,4211.47,4218.77,4298680000.0,1.16,1,28.289999999999964,0.76,0.595714285714286,0.007223035396120074,0.9058410872608531,0.7973843864779422,0.9784170462183095,1.007880977385691,1.0958669467857125
545,2021-04-28,4185.14,4183.18,4201.52,3787360000.0,0.76,0,-3.5399999999999636,1.14,0.715714285714286,-0.006740032543708171,0.8995190819185015,-0.7492928920788401,0.9058410872608531,0.9784170462183095,1.007880977385691
546,2021-04-27,4188.25,4186.72,4193.35,3710700000.0,1.14,1,-0.8999999999996362,0.27,0.7142857142857145,0.0008458882928303174,0.8672005080414177,0.09754241204733215,0.8995190819185015,0.9058410872608531,0.9784170462183095
547,2021-04-26,4185.02,4187.62,4194.18,3748320000.0,0.27,1,7.460000000000036,1.78,0.8271428571428575,0.00021494231269915932,0.804963223416298,0.026702128301829126,0.8672005080414177,0.8995190819185015,0.9058410872608531
548,2021-04-23,4138.77,4180.16,4194.16,3569880000.0,1.78,1,45.1899999999996,-0.0399999999999999,0.925714285714286,-0.0017830301409455054,0.7475891840042715,-0.23850400448481043,0.804963223416298,0.8672005080414177,0.8995190819185015
549,2021-04-22,4170.45,4134.97,4179.56,4245140000.0,-0.0399999999999999,0,-38.4399999999996,-0.66,0.8928571428571431,-0.010869450005782185,0.6965659207828623,-1.5604337911860713,0.7475891840042715,0.804963223416298,0.8672005080414177
550,2021-04-21,4128.41,4173.41,4175.02,3887250000.0,-0.66,0,38.47999999999956,-0.19,0.6300000000000002,0.009253374131854663,0.7725898343667607,1.197708502007281,0.6965659207828623,0.7475891840042715,0.804963223416298
551,2021-04-20,4159.18,4134.93,4159.18,4342650000.0,-0.19,0,-28.31999999999971,-0.55,0.4371428571428574,-0.009263047767569857,0.8282752720763867,-1.1183537743857193,0.7725898343667607,0.6965659207828623,0.7475891840042715
552,2021-04-19,4179.79,4163.25,4180.81,3810290000.0,-0.55,0,-22.220000000000255,1.99,0.2500000000000003,0.0068256195816792245,0.8440224085319282,0.8087012279154459,0.8282752720763867,0.7725898343667607,0.6965659207828623
553,2021-04-16,4174.14,4185.47,4191.31,4163820000.0,1.99,1,15.0600000000004,2.3600000000000003,0.3714285714285716,0.005322984233606302,0.8419439473953155,0.6322254884156814,0.8440224085319282,0.8282752720763867,0.7725898343667607
554,2021-04-15,4139.75,4170.41,4173.49,4033420000.0,2.3600000000000003,1,45.75,0.72,0.6700000000000002,-0.003604651169440392,0.8190894347045647,-0.4400802912005017,0.8419439473953155,0.8440224085319282,0.8282752720763867
555,2021-04-14,4141.58,4124.66,4151.68,3985350000.0,0.72,0,-16.920000000000073,0.8,0.5185714285714288,-0.011030760173253813,0.7682063675115195,-1.435911057205394,0.8190894347045647,0.8419439473953155,0.8440224085319282
556,2021-04-13,4130.1,4141.58,4148.0,3734720000.0,0.8,1,13.590000000000146,-0.05,0.6385714285714288,0.004093765395164806,0.8303789602322325,0.492999653317312,0.7682063675115195,0.8190894347045647,0.8419439473953155
