Price,Open,Close,High,Volume
Ticker,NVDA,NVDA,NVDA,NVDA
Date,,,,
2019-10-08,4.49,4.4,4.49,444436000.0
2019-10-07,4.59,4.58,4.68,480984000.0
2019-10-04,4.51,4.52,4.55,265524000.0
2019-10-03,4.3,4.5,4.51,450588000.0
2019-10-02,4.3,4.3,4.31,293372000.0
2019-10-01,4.35,4.32,4.5,366008000.0
2019-09-30,4.29,4.32,4.33,186184000.0
2019-09-27,4.36,4.27,4.41,362056000.0
2019-09-26,4.42,4.41,4.43,234564000.0
2019-09-25,4.29,4.43,4.45,308432000.0
2019-09-24,4.38,4.29,4.4,317268000.0
2019-09-23,4.29,4.34,4.39,249712000.0
2019-09-20,4.4,4.29,4.42,350244000.0
2019-09-19,4.48,4.4,4.5,245476000.0
2019-09-18,4.49,4.47,4.51,258152000.0
2019-09-17,4.48,4.5,4.5,223048000.0
2019-09-16,4.45,4.48,4.51,231832000.0
2019-09-13,4.51,4.52,4.55,324592000.0
2019-09-12,4.63,4.58,4.68,327840000.0
2019-09-11,4.57,4.58,4.63,361512000.0
2019-09-10,4.45,4.55,4.58,352812000.0
2019-09-09,4.47,4.48,4.57,417524000.0
2019-09-06,4.44,4.44,4.5,376976000.0
2019-09-05,4.29,4.47,4.47,695676000.0
2019-09-04,4.14,4.19,4.2,227728000.0
2019-09-03,4.09,4.08,4.12,296140000.0
2019-08-30,4.2,4.16,4.24,290616000.0
2019-08-29,4.1,4.15,4.18,357976000.0
2019-08-28,3.99,4.01,4.06,255612000.0
2019-08-27,4.14,4.02,4.15,290968000.0
2019-08-26,4.11,4.11,4.13,318208000.0
2019-08-23,4.18,4.03,4.23,568056000.0
2019-08-22,4.26,4.26,4.3,303488000.0
2019-08-21,4.23,4.25,4.31,427244000.0
2019-08-20,4.23,4.17,4.23,463188000.0
2019-08-19,4.07,4.24,4.25,815112000.0
2019-08-16,3.95,3.96,4.01,1007960000.0
2019-08-15,3.74,3.69,3.76,477200000.0
2019-08-14,3.78,3.72,3.8,419880000.0
2019-08-13,3.76,3.87,3.92,351956000.0
2019-08-12,3.77,3.76,3.83,279200000.0
2019-08-09,3.89,3.83,3.89,341816000.0
2019-08-08,3.88,3.93,3.93,309300000.0
2019-08-07,3.72,3.82,3.83,372560000.0
2019-08-06,3.82,3.78,3.86,361272000.0
2019-08-05,3.82,3.74,3.82,589156000.0
2019-08-02,4.0,4.0,4.07,428348000.0
2019-08-01,4.2,4.09,4.29,421212000.0
2019-07-31,4.32,4.19,4.32,359416000.0
2019-07-30,4.29,4.35,4.37,197772000.0
2019-07-29,4.34,4.34,4.36,248160000.0
2019-07-26,4.33,4.35,4.39,274160000.0
2019-07-25,4.39,4.3,4.41,392700000.0
2019-07-24,4.4,4.43,4.44,366236000.0
2019-07-23,4.29,4.36,4.36,428176000.0
2019-07-22,4.2,4.25,4.26,315940000.0
2019-07-19,4.26,4.18,4.27,344896000.0
2019-07-18,4.22,4.22,4.29,442192000.0
2019-07-17,4.15,4.21,4.22,348204000.0
2019-07-16,4.14,4.15,4.17,341444000.0
2019-07-15,4.18,4.15,4.2,289840000.0
2019-07-12,4.15,4.16,4.23,506392000.0
2019-07-11,4.05,4.13,4.17,682560000.0
2019-07-10,3.95,3.97,4.03,452076000.0
2019-07-09,3.86,3.9,3.93,342860000.0
2019-07-08,3.92,3.9,3.94,329788000.0
2019-07-05,3.98,3.98,3.99,396552000.0
2019-07-03,4.05,4.04,4.06,246636000.0
2019-07-02,4.11,4.03,4.13,400228000.0
2019-07-01,4.28,4.12,4.32,709756000.0
2019-06-28,4.1,4.08,4.1,397668000.0
2019-06-27,4.04,4.05,4.07,445440000.0
2019-06-26,3.89,3.95,4.01,584072000.0
2019-06-25,3.79,3.76,3.87,311868000.0
2019-06-24,3.79,3.79,3.82,282948000.0
2019-06-21,3.81,3.77,3.86,434428000.0
2019-06-20,3.89,3.82,3.9,350168000.0
2019-06-19,3.83,3.8,3.84,331644000.0
2019-06-18,3.66,3.79,3.85,581920000.0
2019-06-17,3.59,3.6,3.64,276040000.0
2019-06-14,3.59,3.59,3.61,394428000.0
2019-06-13,3.65,3.68,3.7,308080000.0
2019-06-12,3.7,3.63,3.7,358892000.0
2019-06-11,3.74,3.74,3.78,383872000.0
2019-06-10,3.67,3.68,3.75,402780000.0
2019-06-07,3.57,3.61,3.64,348856000.0
2019-06-06,3.51,3.57,3.59,408140000.0
2019-06-05,3.62,3.51,3.63,511616000.0
2019-06-04,3.38,3.55,3.55,641836000.0
2019-06-03,3.37,3.32,3.41,478644000.0
2019-05-31,3.4,3.36,3.47,389720000.0
2019-05-30,3.48,3.45,3.52,394300000.0
2019-05-29,3.5,3.48,3.54,559800000.0
2019-05-28,3.62,3.55,3.65,428356000.0
2019-05-24,3.67,3.6,3.71,357584000.0
2019-05-23,3.71,3.65,3.71,591844000.0
2019-05-22,3.8,3.77,3.83,325868000.0
2019-05-21,3.82,3.84,3.86,361848000.0
2019-05-20,3.78,3.76,3.84,572064000.0
2019-05-17,3.93,3.88,4.06,1022068000.0
2019-05-16,3.95,3.97,4.01,781088000.0
2019-05-15,3.96,3.96,3.99,502320000.0
2019-05-14,3.97,4.02,4.05,524880000.0
2019-05-13,4.05,3.93,4.08,656912000.0
2019-05-10,4.19,4.19,4.25,569500000.0
2019-05-09,4.24,4.22,4.25,660248000.0
2019-05-08,4.26,4.31,4.39,419168000.0
2019-05-07,4.41,4.29,4.41,555220000.0
2019-05-06,4.35,4.46,4.47,422176000.0
2019-05-03,4.55,4.54,4.56,336824000.0
2019-05-02,4.48,4.54,4.58,394684000.0
2019-05-01,4.54,4.47,4.58,354280000.0
2019-04-30,4.41,4.49,4.51,362920000.0
2019-04-29,4.42,4.45,4.47,391920000.0
2019-04-26,4.48,4.42,4.48,868988000.0
2019-04-25,4.7,4.63,4.72,499296000.0
2019-04-24,4.74,4.74,4.78,318204000.0
2019-04-23,4.69,4.73,4.76,346856000.0
2019-04-22,4.6,4.67,4.69,279936000.0
2019-04-18,4.65,4.62,4.68,380988000.0
2019-04-17,4.7,4.64,4.72,351004000.0
2019-04-16,4.62,4.67,4.69,394964000.0
2019-04-15,4.7,4.58,4.71,440092000.0
2019-04-12,4.79,4.71,4.79,471708000.0
2019-04-11,4.77,4.75,4.8,374600000.0
2019-04-10,4.69,4.76,4.79,444772000.0
2019-04-09,4.72,4.69,4.73,439972000.0
2019-04-08,4.7,4.76,4.78,424192000.0
2019-04-05,4.71,4.73,4.75,481744000.0
2019-04-04,4.66,4.67,4.71,457376000.0
2019-04-03,4.59,4.68,4.74,783504000.0
2019-04-02,4.54,4.54,4.58,440920000.0
2019-04-01,4.54,4.52,4.55,483824000.0
2019-03-29,4.46,4.45,4.48,456896000.0
2019-03-28,4.4,4.39,4.46,480264000.0
2019-03-27,4.41,4.38,4.46,474372000.0
2019-03-26,4.45,4.38,4.51,703508000.0
2019-03-25,4.36,4.31,4.42,525212000.0
2019-03-22,4.53,4.4,4.58,747644000.0
2019-03-21,4.35,4.56,4.59,824312000.0
2019-03-20,4.39,4.32,4.44,719148000.0
2019-03-19,4.28,4.36,4.4,854972000.0
2019-03-18,4.24,4.19,4.3,486992000.0
2019-03-15,4.15,4.21,4.25,661484000.0
2019-03-14,4.19,4.1,4.2,519384000.0
2019-03-13,4.07,4.18,4.21,768900000.0
2019-03-12,4.02,4.03,4.08,579576000.0
2019-03-11,3.76,3.99,4.02,859728000.0
2019-03-08,3.61,3.73,3.74,422416000.0
2019-03-07,3.75,3.7,3.76,450104000.0
2019-03-06,3.87,3.77,3.88,403524000.0
2019-03-05,3.87,3.88,3.92,362924000.0
2019-03-04,3.92,3.89,3.94,409992000.0
2019-03-01,3.87,3.88,3.92,357188000.0
2019-02-28,3.84,3.82,3.86,324944000.0
2019-02-27,3.88,3.85,3.9,500256000.0
2019-02-26,3.92,3.89,3.98,488464000.0
2019-02-25,4.03,3.93,4.09,656020000.0
2019-02-22,3.91,3.94,3.96,401740000.0
2019-02-21,3.94,3.86,3.96,448548000.0
2019-02-20,3.91,3.93,3.99,540988000.0
2019-02-19,3.89,3.88,3.96,551892000.0
2019-02-15,4.04,3.9,4.06,1516748000.0
2019-02-14,3.78,3.83,3.85,827264000.0
2019-02-13,3.77,3.79,3.86,605372000.0
2019-02-12,3.66,3.74,3.76,591060000.0
2019-02-11,3.62,3.63,3.68,495180000.0
2019-02-08,3.58,3.67,3.68,461604000.0
2019-02-07,3.74,3.65,3.74,637120000.0
2019-02-06,3.75,3.79,3.85,702464000.0
2019-02-05,3.71,3.71,3.75,542424000.0
2019-02-04,3.6,3.69,3.73,528592000.0
2019-02-01,3.58,3.58,3.63,625048000.0
2019-01-31,3.4,3.56,3.59,842852000.0
2019-01-30,3.33,3.4,3.42,974228000.0
2019-01-29,3.37,3.26,3.42,1153932000.0
2019-01-28,3.38,3.42,3.51,2511528000.0
2019-01-25,3.85,3.97,3.98,1154572000.0
2019-01-24,3.78,3.91,3.93,708972000.0
2019-01-23,3.74,3.7,3.83,591020000.0
2019-01-22,3.86,3.68,3.87,661552000.0
2019-01-18,3.81,3.89,3.91,651336000.0
2019-01-17,3.65,3.76,3.8,493436000.0
2019-01-16,3.74,3.69,3.77,470104000.0
2019-01-15,3.76,3.71,3.8,617012000.0
2019-01-14,3.63,3.73,3.75,730168000.0
2019-01-11,3.57,3.69,3.71,874764000.0
2019-01-10,3.51,3.6,3.6,523156000.0
2019-01-09,3.51,3.53,3.58,617260000.0
2019-01-08,3.63,3.46,3.63,786016000.0
2019-01-07,3.43,3.55,3.59,709160000.0
2019-01-04,3.24,3.37,3.41,585620000.0
2019-01-03,3.31,3.17,3.35,705552000.0
2019-01-02,3.23,3.37,3.43,508752000.0
2018-12-31,3.35,3.31,3.38,465140000.0
2018-12-28,3.27,3.31,3.4,628728000.0
2018-12-27,3.24,3.25,3.28,637044000.0
2018-12-26,3.19,3.3,3.3,695100000.0
2018-12-24,3.13,3.15,3.22,463840000.0
2018-12-21,3.37,3.21,3.4,863740000.0
2018-12-20,3.42,3.34,3.51,749588000.0
2018-12-19,3.6,3.43,3.66,745364000.0
2018-12-18,3.6,3.64,3.72,564372000.0
2018-12-17,3.6,3.56,3.67,662868000.0
2018-12-14,3.65,3.63,3.73,471820000.0
2018-12-13,3.73,3.69,3.8,471384000.0
2018-12-12,3.68,3.69,3.78,654136000.0
2018-12-11,3.85,3.67,3.86,671912000.0
2018-12-10,3.61,3.76,3.79,629472000.0
2018-12-07,3.92,3.65,3.93,681676000.0
2018-12-06,3.75,3.92,3.92,692308000.0
2018-12-04,4.17,3.89,4.17,812112000.0
2018-12-03,4.27,4.21,4.33,890804000.0
2018-11-30,3.91,4.05,4.06,729564000.0
2018-11-29,3.96,3.9,4.0,549172000.0
2018-11-28,3.92,3.96,3.97,804524000.0
2018-11-27,3.76,3.8,3.88,738060000.0
2018-11-26,3.71,3.79,3.8,814832000.0
2018-11-23,3.54,3.59,3.7,411968000.0
2018-11-21,3.82,3.58,3.84,1025496000.0
2018-11-20,3.32,3.69,3.82,1692032000.0
2018-11-19,4.0,3.58,4.0,1697820000.0
2018-11-16,4.04,4.07,4.22,1963520000.0
2018-11-15,4.87,5.01,5.08,840708000.0
2018-11-14,5.11,4.88,5.12,526580000.0
2018-11-13,4.79,4.93,5.05,644712000.0
2018-11-12,5.0,4.69,5.02,617116000.0
2018-11-09,5.01,5.09,5.18,413240000.0
2018-11-08,5.23,5.1,5.23,511352000.0
2018-11-07,5.29,5.29,5.38,483812000.0
2018-11-06,5.23,5.22,5.32,299012000.0
2018-11-05,5.31,5.24,5.33,379332000.0
2018-11-02,5.39,5.32,5.49,452960000.0
2018-11-01,5.25,5.4,5.41,566528000.0
2018-10-31,5.19,5.22,5.26,745772000.0
2018-10-30,4.62,5.02,5.03,807192000.0
2018-10-29,5.05,4.59,5.05,758016000.0
2018-10-26,4.91,4.91,5.07,664784000.0
2018-10-25,4.84,5.14,5.19,951720000.0
2018-10-24,5.43,4.93,5.48,884288000.0
2018-10-23,5.46,5.47,5.55,626436000.0
2018-10-22,5.72,5.72,5.82,368844000.0
2018-10-19,5.98,5.67,6.0,613608000.0
2018-10-18,6.08,5.93,6.12,524020000.0
2018-10-17,6.15,6.02,6.18,329668000.0
2018-10-16,5.94,6.08,6.1,408712000.0
2018-10-15,6.09,5.83,6.09,449760000.0
2018-10-12,6.08,6.1,6.18,608236000.0
2018-10-11,5.99,5.82,6.13,725436000.0
2018-10-10,6.47,6.08,6.51,684940000.0
2018-10-09,6.56,6.57,6.65,273500000.0
2018-10-08,6.6,6.58,6.71,408612000.0
2018-10-05,6.89,6.68,6.95,426636000.0
2018-10-04,7.06,6.91,7.09,391220000.0
2018-10-03,7.16,7.1,7.17,320552000.0
2018-10-02,7.13,7.09,7.25,383964000.0
2018-10-01,7.03,7.16,7.23,622060000.0
2018-09-28,6.75,6.96,6.98,709396000.0
2018-09-27,6.64,6.62,6.66,214428000.0
2018-09-26,6.65,6.61,6.69,268548000.0
2018-09-25,6.64,6.64,6.67,280388000.0
2018-09-24,6.49,6.58,6.58,293912000.0
2018-09-21,6.6,6.52,6.65,435128000.0
2018-09-20,6.61,6.59,6.65,430584000.0
2018-09-19,6.69,6.73,6.75,224860000.0
2018-09-18,6.78,6.71,6.89,299520000.0
2018-09-17,6.82,6.78,6.87,205528000.0
2018-09-14,6.81,6.84,6.91,386936000.0
2018-09-13,6.7,6.72,6.81,305536000.0
2018-09-12,6.71,6.64,6.73,419092000.0
2018-09-11,6.75,6.75,6.84,243112000.0
2018-09-10,6.75,6.8,6.83,220140000.0
2018-09-07,6.66,6.73,6.85,295420000.0
2018-09-06,6.88,6.75,6.88,322796000.0
2018-09-05,7.0,6.89,7.04,393156000.0
2018-09-04,6.93,7.02,7.06,391720000.0
2018-08-31,6.86,6.95,6.96,306592000.0
2018-08-30,6.86,6.88,6.97,346608000.0
2018-08-29,6.78,6.89,6.92,420108000.0
2018-08-28,6.82,6.79,6.84,475384000.0
2018-08-27,6.76,6.83,6.9,505776000.0
2018-08-24,6.61,6.73,6.75,531512000.0
2018-08-23,6.46,6.6,6.67,720684000.0
2018-08-22,6.23,6.5,6.51,749856000.0
2018-08-21,6.15,6.27,6.27,673988000.0
2018-08-20,6.02,6.13,6.26,854388000.0
2018-08-17,6.26,6.06,6.26,1143188000.0
2018-08-16,6.48,6.37,6.48,801260000.0
2018-08-15,6.49,6.41,6.52,591136000.0
2018-08-14,6.44,6.47,6.48,466220000.0
2018-08-13,6.31,6.34,6.46,375208000.0
2018-08-10,6.26,6.3,6.34,256396000.0
2018-08-09,6.41,6.34,6.41,204280000.0
2018-08-08,6.36,6.39,6.44,262100000.0
2018-08-07,6.33,6.36,6.37,258132000.0
2018-08-06,6.22,6.28,6.29,207508000.0
2018-08-03,6.22,6.24,6.26,214288000.0
2018-08-02,6.03,6.2,6.2,269668000.0
2018-08-01,6.09,6.1,6.14,283556000.0
2018-07-31,6.03,6.06,6.13,283988000.0
2018-07-30,6.25,6.04,6.25,340340000.0
2018-07-27,6.34,6.23,6.35,295420000.0
2018-07-26,6.21,6.3,6.34,325124000.0
2018-07-25,6.16,6.23,6.24,319112000.0
2018-07-24,6.22,6.15,6.3,354620000.0
2018-07-23,6.18,6.17,6.18,301584000.0
2018-07-20,6.23,6.21,6.27,222352000.0
2018-07-19,6.21,6.23,6.27,235752000.0
2018-07-18,6.27,6.23,6.28,277640000.0
2018-07-17,6.09,6.28,6.29,362136000.0
2018-07-16,6.14,6.14,6.19,197036000.0
2018-07-13,6.23,6.17,6.23,246988000.0
2018-07-12,6.17,6.21,6.26,345508000.0
2018-07-11,6.17,6.12,6.21,367508000.0
2018-07-10,6.18,6.26,6.29,360016000.0
2018-07-09,6.19,6.17,6.2,303880000.0
2018-07-06,5.98,6.12,6.13,296352000.0
2018-07-05,5.91,6.0,6.01,306216000.0
2018-07-03,6.03,5.86,6.03,222732000.0
2018-07-02,5.79,5.99,6.0,357572000.0
2018-06-29,6.02,5.86,6.04,392300000.0
2018-06-28,5.82,5.96,5.97,338012000.0
2018-06-27,6.03,5.83,6.1,453892000.0
2018-06-26,6.03,5.99,6.08,478884000.0
2018-06-25,6.1,5.91,6.1,665816000.0
2018-06-22,6.38,6.21,6.39,434160000.0
2018-06-21,6.52,6.36,6.54,359516000.0
2018-06-20,6.48,6.49,6.54,369780000.0
2018-06-19,6.45,6.44,6.52,594932000.0
2018-06-18,6.52,6.56,6.58,356268000.0
2018-06-15,6.55,6.56,6.62,432260000.0
2018-06-14,6.54,6.6,6.66,430016000.0
2018-06-13,6.5,6.49,6.57,338208000.0
2018-06-12,6.47,6.5,6.51,319160000.0
2018-06-11,6.48,6.45,6.52,265372000.0
2018-06-08,6.43,6.49,6.53,360456000.0
2018-06-07,6.56,6.5,6.57,369448000.0
2018-06-06,6.47,6.56,6.56,371356000.0
2018-06-05,6.55,6.56,6.59,391712000.0
2018-06-04,6.41,6.55,6.57,642024000.0
2018-06-01,6.28,6.37,6.38,421968000.0
2018-05-31,6.23,6.24,6.31,493868000.0
2018-05-30,6.18,6.26,6.27,390996000.0
2018-05-29,6.15,6.15,6.22,352684000.0
2018-05-25,6.14,6.17,6.18,292112000.0
2018-05-24,6.12,6.13,6.17,437372000.0
2018-05-23,5.94,6.12,6.12,442956000.0
2018-05-22,6.05,6.0,6.08,518264000.0
2018-05-21,6.18,6.04,6.18,640624000.0
2018-05-18,6.18,6.08,6.24,483716000.0
2018-05-17,6.08,6.12,6.22,519784000.0
2018-05-16,6.03,6.08,6.14,553828000.0
2018-05-15,6.25,6.07,6.25,963528000.0
2018-05-14,6.33,6.31,6.39,523140000.0
2018-05-11,6.25,6.29,6.42,1214456000.0
2018-05-10,6.38,6.43,6.44,994080000.0
2018-05-09,6.21,6.32,6.33,596760000.0
2018-05-08,6.15,6.19,6.19,506616000.0
2018-05-07,6.01,6.15,6.2,687616000.0
2018-05-04,5.73,5.91,5.91,400660000.0
2018-05-03,5.63,5.76,5.79,443144000.0
2018-05-02,5.61,5.59,5.66,268248000.0
2018-05-01,5.55,5.61,5.62,253788000.0
2018-04-30,5.61,5.56,5.66,327844000.0
2018-04-27,5.67,5.59,5.69,400848000.0
2018-04-26,5.52,5.57,5.58,375824000.0
2018-04-25,5.44,5.36,5.48,588492000.0
2018-04-24,5.56,5.47,5.66,414596000.0
2018-04-23,5.67,5.53,5.72,427508000.0
2018-04-20,5.65,5.65,5.74,386200000.0
2018-04-19,5.73,5.66,5.76,471996000.0
2018-04-18,5.82,5.84,5.91,391364000.0
2018-04-17,5.77,5.87,5.89,447224000.0
2018-04-16,5.73,5.72,5.76,350792000.0
2018-04-13,5.86,5.72,5.87,503036000.0
2018-04-12,5.69,5.8,5.82,593920000.0
2018-04-11,5.62,5.59,5.66,460244000.0
2018-04-10,5.55,5.63,5.66,761676000.0
2018-04-09,5.36,5.32,5.49,499524000.0
2018-04-06,5.37,5.3,5.48,662988000.0
2018-04-05,5.65,5.47,5.66,701240000.0
2018-04-04,5.31,5.59,5.6,789168000.0
2018-04-03,5.63,5.57,5.69,667432000.0
2018-04-02,5.65,5.46,5.8,922092000.0
2018-03-29,5.54,5.72,5.82,916628000.0
2018-03-28,5.54,5.47,5.67,945904000.0
2018-03-27,6.12,5.57,6.18,1409000000.0
